,X,Y,Label
68,-3.355699040975741,-0.7659455599453624,2.0
69,4.909571115571943,-1.5766332379862158,1.0
70,-2.488240276683671,-3.3917808728238614,2.0
71,1.004403969172588,5.310407497040218,1.0
72,0.150310371373227,0.9082053889649901,1.0
73,1.7047395485226575,1.4932160395559115,1.0
74,-2.363977110087923,-2.0175829521967374,2.0
75,-3.5927310719351198,-0.7863200552318523,2.0
76,-1.958674906853015,-3.008058528251388,2.0
77,-0.2995630185245113,-2.3234895923515824,2.0
78,-2.4935849860403145,-3.0558782064310828,2.0
79,-1.65529764326755,-4.183466562064696,2.0
80,5.922392972349671,2.8750404352386876,1.0
81,-3.4689761325799124,-5.629514890690861,2.0
82,-3.5807211711934612,-5.474631565057555,2.0
83,3.7452474896293158,2.1770662446595317,1.0
84,2.0130085496196695,2.6200129309821816,1.0
85,5.1613492820373885,3.3803896698702527,1.0
86,-5.019598410133151,-2.1183408704262376,2.0
87,3.1957602947865573,4.087009630395872,1.0
88,2.545962826163758,4.049910160578102,1.0
89,-2.0531878422973957,-3.3127406216437274,2.0
90,-3.9800192623693444,-4.287466880088723,2.0
91,3.813188639127929,5.238329680999305,1.0
92,3.1040464334918534,6.2627596057192765,1.0
93,4.756081245018441,2.733195315918771,1.0
94,4.610338930329199,0.1975608506443356,1.0
95,2.349288989442277,0.5279309464697106,1.0
96,-2.994181451478355,-2.5526322882614934,2.0
97,1.8422144730439851,0.10241552963895728,1.0
98,-7.206282367695926,1.2567725397559544,2.0
99,1.057751599907972,1.4041094769819644,1.0
100,3.286664606980741,0.8059382807089741,1.0
101,1.6100236057839568,5.035666907543738,1.0
102,-0.4155342636877961,-3.090664255151477,2.0
103,-3.2950160441305094,-2.8184196354175013,2.0
104,-4.026322150094185,-2.3778835491221555,2.0
105,-2.949247413325008,-3.4675494506327764,2.0
106,0.7022348870019748,4.480723597797005,1.0
107,3.0443935231314376,4.690346988261435,1.0
108,3.1766174531196625,4.515248518752666,1.0
109,2.7892316390118075,4.05603225716804,1.0
110,0.8538279298887028,-3.715127832537963,2.0
111,-3.950986497064501,-2.863678104904373,2.0
112,-3.910717997638464,-6.441132744552943,2.0
113,-3.835032571075197,-1.9479730281680938,2.0
114,0.03767285238816198,-3.2949642120589777,2.0
115,4.010005221559624,3.931642507244589,1.0
116,-1.060688430146624,-5.357158758568307,2.0
117,7.383170957235653,2.2926305629325627,1.0
118,0.9430210444803713,4.554876456934047,1.0
119,-1.8356528902860272,2.424580632865495,2.0
120,3.742851446623901,2.3550219241106705,1.0
121,-5.188228339941664,-0.5682518499887799,2.0
122,-5.041200646955797,-0.9034918367222606,2.0
123,-4.022498670434421,0.299793389639476,2.0
124,-1.753295157733787,-3.203601700540338,2.0
125,2.259513429656257,2.3716063502689932,1.0
126,-3.134022956346593,-3.2064258885699055,2.0
127,-7.795510219406462,-3.1185608324632486,2.0
128,4.968912654197313,3.0098480515673507,1.0
129,-3.408932127791556,-1.1687551054929342,2.0
130,-3.7808757662956753,-3.6840321288785236,2.0
131,0.3413114881790613,3.513630609059082,1.0
132,5.860764611186143,7.716897772198151,1.0
133,-6.212378275262387,-4.149877871804277,2.0
134,5.306206797271221,3.4656476409677586,1.0
135,-3.630150538423743,-3.094735084482509,2.0
136,-3.283014749109318,-3.3576178104372216,2.0
137,4.378534010411296,1.251483540197206,1.0
138,3.7979864863291697,3.359045900227457,1.0
139,-3.7885017284212577,-2.2628208207515192,2.0
140,6.940912475326622,2.1001457105307457,1.0
141,3.9377465650145798,3.83516877322844,1.0
142,6.029698740669208,3.374162828453045,1.0
143,4.2168503656194085,3.8603870022716866,1.0
144,-4.378893039131781,-3.4310361238077216,2.0
145,4.241535516090499,1.850250561640364,1.0
146,-1.5980203924834562,-4.999137639148862,2.0
147,2.4875484831791215,0.9114240176852779,1.0
148,-0.9897952015463667,-3.435797132233282,2.0
149,2.2579188447052734,1.9545972521939188,1.0
150,5.870873271849831,3.6952860981374913,1.0
151,5.544809857816674,3.098851028200495,1.0
152,2.055371433007083,3.169293980304266,1.0
153,-4.000934218727916,-1.8319167171503272,2.0
154,3.534628267566529,0.682823778478252,1.0
155,0.7524026197276958,7.111214695303407,1.0
156,-1.6632458703519541,-1.1591068072929365,2.0
157,5.7798388118192,4.642439785995443,1.0
158,7.0173463137171215,2.1474189686325387,1.0
159,0.4731070347088422,0.6263647379413606,1.0
160,-2.720168908796651,-2.5474082913727747,2.0
161,2.0712037212108934,4.375211654683997,1.0
162,-2.5285170326716337,0.4065186093111324,2.0
163,-1.8241001886837824,-6.834070169009563,2.0
164,-2.3364583386586606,-7.231244393248645,2.0
165,1.3619954528596383,-0.7731090949610362,1.0
166,-4.3499426040513995,-6.049245505778008,2.0
167,5.741201132722563,2.103441084773351,1.0
168,5.855798063428366,1.2561068917240348,1.0
169,5.803596046742234,4.83564127287514,1.0
170,3.1175714404488253,4.80059298559115,1.0
171,-2.9681824056241175,-1.5525669955834043,2.0
172,-2.616178055384015,-1.954537991089905,2.0
173,-2.0366402117377054,-2.698038553707484,2.0
174,2.8548097309127796,6.586867357283308,1.0
175,-2.026765042429414,-5.534257256463159,2.0
176,2.567901011326507,2.2084745237477446,1.0
177,-4.518185895437226,-3.3848694642326254,2.0
178,-5.357811933298892,-4.852129080083772,2.0
179,-6.218297990997613,-4.423932978597746,2.0
180,-1.91930854717516,-1.5725194852723228,2.0
181,0.028438993740234952,-0.31223854798127393,1.0
182,-0.6088081391173876,3.7785809268793216,1.0
183,4.0842224455049125,1.67363008985038,1.0
184,-0.9125918101195896,1.7816450382960962,1.0
185,3.466992389359547,2.2025947313976144,1.0
186,-2.276473119954949,-4.066229958113916,2.0
187,0.8138219346353877,3.5892452628624243,1.0
188,4.605458183329884,2.6490178475073063,1.0
189,1.4545294522152434,3.3181944537651895,1.0
190,2.3524384487456538,6.030131699023503,1.0
191,-2.016238355161715,1.8377675400358715,2.0
192,-3.0115902044452603,-5.623964104169248,2.0
193,1.37039308221396,1.787196475100924,1.0
194,5.28692031073785,1.7283140196195068,1.0
195,-4.6548034122451325,-5.616495969311993,2.0
196,1.505024120910465,5.263355718623762,1.0
197,2.182201404903693,2.3410939170927008,1.0
198,3.8765768407744083,1.8158688136975143,1.0
199,0.0394778265968303,4.70290110509499,1.0
200,3.037154512816395,2.7785855745845343,1.0
201,-1.0283844662697188,-2.9426696721098087,2.0
202,-1.6732772863005783,-5.079653200679776,2.0
203,-6.9765558845514555,-3.39505783262918,2.0
204,-4.519074317251233,-4.953897946490743,2.0
205,6.746165517092878,3.233970076532073,1.0
206,-0.13100551978918595,2.1255138077023004,1.0
207,-1.1199944149952814,-4.364816005020292,2.0
208,-2.9785893196141107,-4.611007027620975,2.0
209,0.7773134392473193,3.7432624500722107,1.0
210,0.9645762670067679,3.0037138448219847,1.0
211,2.5065124098259237,-0.6568208281904551,1.0
212,3.141204868107609,1.8525360424880224,1.0
213,5.142549303020548,3.9804268322679706,1.0
214,4.140047211339578,3.8234652937625175,1.0
215,-2.6157228351514474,-2.6898690369493785,2.0
216,-1.3149394040741107,-1.906818723933512,2.0
217,2.123452511897135,4.711848546917514,1.0
218,-1.414993245481771,-2.597494226790415,2.0
219,-2.813859460102521,-4.053414000713248,2.0
220,-5.866124774879408,-2.6701842767185777,2.0
221,2.256868248343919,3.5510190839625375,1.0
222,-5.128190577642998,-3.4753594108020818,2.0
223,-4.099294808587026,-0.9206449724798933,2.0
224,-4.205801994614638,-3.7243340858795166,2.0
225,4.813944496110861,1.2165058893296192,1.0
226,3.4070411858872722,3.034751741676961,1.0
227,-3.549118589041793,-1.272486971844375,2.0
228,1.2933896511481389,2.7654867775896346,1.0
229,-4.965003327024925,0.09666097661174033,2.0
230,-0.7682772468461496,-3.7185214222358103,2.0
231,-2.3205743288100456,-1.3966919838697711,2.0
232,-4.163634101958064,-1.4632033122707466,2.0
233,-3.50382585963319,-0.1535931212803363,2.0
234,2.610181856924449,5.194825441034823,1.0
235,-1.1884404126036383,5.032040955233507,1.0
236,-2.6604593946394144,-4.17585920929818,2.0
237,-1.8122949469160343,-4.583553545873773,2.0
238,-5.603588210417289,-2.3362945990895305,2.0
239,-3.5057128516933744,-5.747918999688292,2.0
240,2.8912425341886494,7.319007282473327,1.0
241,1.4505091950439504,4.3679183232915015,1.0
242,-5.789864384622431,-0.47701223086186273,2.0
243,-3.1013158061926105,-4.061227260911251,2.0
244,-2.1654665538117266,-2.528678525590973,2.0
245,-0.3374154378242724,4.167513557880857,1.0
246,-5.978515297646014,-4.909230518101809,2.0
247,3.954124116241296,6.317034700341308,1.0
248,1.5929656955819587,-1.7076913791157917,1.0
249,-4.6998838045737745,-3.8410878273597984,2.0
250,3.902458904538662,2.2120808299511863,1.0
251,-3.288250795514402,-1.7115168405311085,2.0
252,3.5357613979249845,5.166685330129683,1.0
253,5.527192334885465,4.252266587820893,1.0
254,2.547187278801587,3.5026200624147674,1.0
255,-3.0013170834174088,-3.4809318418921444,2.0
256,-2.689909820297933,-0.5191164919694913,2.0
257,1.4611710725648954,8.575411310533855,1.0
258,1.36425823115551,1.1318642676553021,1.0
259,-3.2516016071509246,-8.489695185433936,2.0
260,-3.0679166405208886,-3.4766660204797466,2.0
261,-0.2006720942741982,-2.58123446384354,2.0
262,-4.192545266263398,-2.910066722726379,2.0
263,2.961693546879256,1.3668983016578486,1.0
264,-2.4142434858416433,-2.223327861993849,2.0
265,-1.6107967377948444,-2.2703418461345253,2.0
266,1.668983556416958,4.96196172633685,1.0
267,3.141344470876162,3.1788889608814364,1.0
268,4.618764260996437,1.727572398156187,1.0
269,-5.742322845483656,-4.571063497186026,2.0
270,-1.3129132257731309,-2.063424384848232,2.0
271,-2.176842051412501,-4.655963305138772,2.0
272,-4.424775131458583,-3.4293503328162322,2.0
273,-3.3581141146500086,-1.1610015353175926,2.0
274,-2.6025997726049264,-4.360349670108203,2.0
275,-1.5027265424907392,-0.42193489733928535,2.0
276,-3.649099408210373,-2.073270878913266,2.0
277,5.731271513459503,1.4073500403641925,1.0
278,4.571493687092024,4.402836821292543,1.0
279,2.6868598982831893,2.1324624872816296,1.0
280,-5.978610288153764,-2.465004402716232,2.0
281,-4.946944907885304,-2.678727464252102,2.0
282,2.112137581966163,3.048324835452792,1.0
283,-0.49728517355178337,-2.9753372573821943,2.0
284,2.6970152913830505,1.0480341734454464,1.0
285,-2.570316507710447,-3.3023788201959703,2.0
286,-4.240057243073166,-3.1061550422381097,2.0
287,-1.707696910550867,0.8246330126357231,2.0
288,0.903442696625842,1.3431212209977383,1.0
289,-2.7096385298973815,-5.491161310889998,2.0
290,0.9621926009515507,0.5292548152678909,1.0
291,2.116755599211893,2.810021525336917,1.0
292,0.009536421694776642,-2.065430329663453,2.0
293,-2.5081389284690285,-1.4340662174706893,2.0
294,-1.8251973117503393,-2.073685751829598,2.0
295,-1.9459639404445175,-4.25457198004329,2.0
296,-2.6403823501767683,-2.731138480092939,2.0
297,0.11623962395495546,-3.9001156252345304,2.0
298,8.965522689638586,2.4515547209067647,1.0
299,3.794552682531366,3.2695482954090247,1.0
300,-4.9993275014624174,-4.884658088040137,2.0
301,-5.352409440918567,0.5630829106045714,2.0
302,-7.339476495454333,-0.9113195003556909,2.0
303,-3.1118261947185264,-3.6294980447269625,2.0
304,-2.305892548990844,-1.9656612596891097,2.0
305,3.889980152716289,-2.034842900307088,1.0
306,2.6705375037233705,2.119337525521823,1.0
307,-4.136189520736204,-2.9447679497080874,2.0
308,2.18236803989038,5.856579074312496,1.0
309,-1.8115909005741484,-2.812552034087411,2.0
310,1.7134756823959023,3.2926802655931318,1.0
311,-0.5131645809279801,-2.509037412226993,2.0
312,-3.941144871366373,-1.0617141402706423,2.0
313,-1.670393278164915,-1.0054018551086674,2.0
314,-6.031148740578988,-2.5486175750707827,2.0
315,2.6078887234033337,-0.4617336244454502,1.0
316,-2.3207508640770875,-2.289108726134547,2.0
317,-3.016194705872433,-2.391926930425141,2.0
318,-2.584603012144669,-2.7211224767592372,2.0
319,-5.36883059359758,-6.33166886887052,2.0
320,-0.701215816009995,4.9148237137535595,1.0
321,1.05598536033195,5.998420108802427,1.0
322,-4.139061619244796,-4.650355515023794,2.0
323,2.7759840611941216,5.2509773314352834,1.0
324,-3.065545375277309,0.39924426155604165,2.0
325,3.674226778530758,2.5823448205093764,1.0
326,-2.3076211422943653,-1.2563657996439297,2.0
327,2.8166433777182323,0.4481190817223908,1.0
328,-2.8943544711416918,-2.372688910403463,2.0
329,3.828450861916921,2.293067605051767,1.0
330,1.7394073166233466,3.20928786962326,1.0
331,4.051230820975445,2.4513010451902053,1.0
332,-2.740975660625325,-2.5081075570316558,2.0
333,2.579778146531986,2.676789413424121,1.0
334,-2.5272862690354048,-4.071632361708801,2.0
335,-1.6796420765085898,-1.1076274709976475,2.0
336,-2.273815790278605,-1.1636594533931772,2.0
337,1.7114741769510302,3.5425034275345535,1.0
338,1.9270460393798496,0.3127448245408866,1.0
339,1.9460881366274865,3.342206101912736,1.0
340,5.151242339986631,2.6855507995161543,1.0
341,3.5295939497867925,1.5833056047844518,1.0
342,2.763494152540783,0.8023465930670732,1.0
343,3.804669794714702,1.549462793557807,1.0
344,4.207157383131215,5.96570031093615,1.0
345,-6.81458038988333,-3.3092879120263836,2.0
346,2.1307585512124723,3.0457028980209406,1.0
347,2.7051682673481645,5.187524184977467,1.0
348,-3.3259394413760117,-0.5875673416518494,2.0
349,3.0667718275748315,1.1525933633309002,1.0
350,-5.306452725253752,-4.8205911063132145,2.0
351,-2.367554095575695,2.070862596776177,2.0
352,-1.4844256872152117,-2.5163176044844215,2.0
353,-2.8046046901572663,-2.702097190158441,2.0
354,0.5011527275846843,2.1165003006363783,1.0
355,5.62357070934665,2.441362367100746,1.0
356,2.058542889425151,6.842746766288908,1.0
357,1.8510343563243326,1.634853015234992,1.0
358,-4.315935296812875,-2.455460597028936,2.0
359,4.214667317171273,6.590703425639467,1.0
360,-2.8638102550083113,-1.8207926616332684,2.0
361,2.851766580093242,4.891147322906443,1.0
362,4.514861511791614,4.0626507867354515,1.0
363,-1.7486493274736574,5.482046864847948,1.0
364,-1.983586950458879,-3.747900354558923,2.0
365,1.294393456733439,2.1305525095492506,1.0
366,1.5085602614500975,2.970769154159495,1.0
367,-2.6212002453546046,-1.5732896227096775,2.0
368,5.199622738286495,3.6820665348533064,1.0
369,3.141398448830904,0.11884952347024402,1.0
370,-1.1923128480370302,-3.8757353063976305,2.0
371,-3.1479686958597966,-0.3760548413933682,2.0
372,6.194872863822496,2.8235902459474915,1.0
373,2.223614864180658,5.285676460399475,1.0
374,5.0071544660682985,1.2195735972705508,1.0
375,7.2452279640709145,0.9015145519410779,1.0
376,2.3529716423708864,1.134763333207908,1.0
377,0.7379554401445709,3.635965651576785,1.0
378,5.805601547337259,3.7366967179186554,1.0
379,2.9739044633334113,6.886835813361379,1.0
380,-2.928252163037648,-1.0061185922978961,2.0
381,-1.7312407053979615,-2.779752762421603,2.0
382,-3.20951172113151,-4.7584306849304365,2.0
383,-4.652257484292496,-0.4611068766554993,2.0
384,-3.33680595536633,-1.8057690801767141,2.0
385,0.364836138268374,5.670480482625392,1.0
386,-8.30168055042826,-0.8867013826746528,2.0
387,-2.6926647792770115,-3.2562950118274347,2.0
388,3.0124839453687806,2.439383330462855,1.0
389,-2.229714100223277,-4.723930510484469,2.0
390,2.8343495850708154,2.2282226845685456,1.0
391,-4.289952634108566,-2.727367995068551,2.0
392,-3.2351741685007225,-1.9559074345594292,2.0
393,-3.8012717262994657,-3.248961905538879,2.0
394,2.0453873788875483,2.24101152952806,1.0
395,-3.9946327244428255,-3.628267982017679,2.0
396,-0.6257315810592847,1.433378505586359,1.0
397,-2.0756288790847313,-4.172080358204299,2.0
398,-2.5341604362513785,0.10222984172147731,2.0
399,-1.0721695698088414,-2.8500984700547227,2.0
